threshold,precision,recall,f1-score
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
0.0,0.001773111899160844,1.0,0.003539947076038764
